destination_latitude,destination_longitude,schedule,expense,people,age,hometown_latitude,hometown_longitude,tendency_activity,tendency_preview,start_time,finsh_time
33.93880296,126.5898112,3,1032534,4,22,34.21563581,126.8926185,41,59,6,17
35.48372509,126.031581,7,1468182,5,23,33.55113123,126.3301572,70,30,9,21
35.51805192,126.2598824,6,1218011,4,28,35.65172024,126.4169095,14,86,6,16
34.37682841,126.4512714,5,1667544,4,24,33.08343981,126.7671291,25,75,10,22
35.78357886,126.2098891,5,1926631,2,23,33.2416531,126.45919,59,41,9,17
34.17204585,126.5745088,9,1563571,3,25,34.05782807,126.496019,94,6,7,16
35.91191115,126.4545348,8,1261349,4,21,34.22873845,126.9549608,55,45,7,22
34.90945811,126.8166993,1,1668111,3,28,33.30081128,126.521538,60,40,10,22
33.03039754,126.6066818,9,1758707,2,20,34.09287004,126.9358847,95,5,7,16
34.19271375,126.515541,7,1229619,5,25,34.50903593,126.1398683,41,59,10,17
34.27719516,126.7068299,10,1670863,5,35,35.71324167,126.0142038,4,96,6,20
34.205255,126.6173683,3,1502585,3,32,34.61403758,126.8100244,30,70,9,18
35.65762253,126.3517629,6,1771846,3,22,35.51865334,126.1801783,28,72,9,19
35.82627142,126.2076269,10,1390817,5,20,34.18068493,126.0160869,75,25,10,21
34.30821388,126.6452669,9,1820848,4,22,33.27028084,126.610849,38,62,10,16
33.47107105,126.0998923,9,1501076,3,30,34.65887075,126.036049,93,7,8,21
33.27745578,126.4327994,2,1893625,4,24,33.2507604,126.2918011,81,19,10,19
33.08762411,126.1149733,3,1800256,4,29,34.35578224,126.4450328,79,21,9,22
35.07752149,126.0152872,5,1574248,2,23,35.50599029,126.8206852,29,71,6,20
33.57052793,126.0727541,10,1427545,3,30,33.3566015,126.0860899,20,80,10,19
35.43011159,126.4171953,6,1065068,4,30,35.89153799,126.1086255,39,61,10,17
34.51859263,126.9971673,10,1332690,4,31,35.98017753,126.3476055,52,48,8,18
35.36842167,126.4476495,6,1937246,2,29,33.25333283,126.530463,45,55,7,20
34.77298238,126.5797096,2,1183543,4,33,35.21957882,126.1040507,40,60,8,20
35.74156884,126.4415486,2,1189638,3,27,33.50291903,126.7872049,63,37,6,19
33.01003797,126.4200387,2,1661993,4,31,35.17808913,126.0198574,99,1,6,19
33.00178577,126.1095444,3,1570088,5,27,34.50612688,126.4614091,63,37,7,22
35.36237092,126.8700992,5,1473078,2,33,34.44381182,126.7201818,53,47,6,20
35.6535452,126.0041726,3,1677201,3,27,35.66113321,126.8952647,68,32,9,22
34.89306772,126.7936241,7,1437023,4,29,35.94811756,126.2477982,29,71,10,18
34.67337766,126.5369431,6,1080171,3,31,35.96418755,126.0453949,40,60,7,22
33.52458766,126.4652588,9,1809325,2,28,35.97979253,126.0934018,73,27,9,18
33.72235716,126.5285233,3,1771732,5,28,33.72541764,126.1878202,86,14,6,21
33.70502638,126.4567923,1,1526388,2,27,35.06581206,126.3720216,9,91,7,19
35.55961426,126.0678377,2,1466140,4,22,33.23287301,126.6554938,43,57,8,18
33.12773078,126.9384676,5,1322892,2,30,34.00803119,126.4573651,14,86,7,16
34.89373321,126.5897338,9,1285674,3,27,34.3042625,126.051778,49,51,8,19
33.41444498,126.3710521,10,1394640,3,23,33.68275615,126.5912426,8,92,8,17
33.99400847,126.4447192,6,1496019,5,21,34.68517273,126.3727448,56,44,6,17
35.64755742,126.0907373,7,1777526,4,20,33.18945715,126.229812,100,0,6,17
35.07484005,126.6784108,4,1313699,5,27,35.1763035,126.7637566,1,99,6,19
33.19320907,126.9513189,9,1112937,2,26,34.14300249,126.8498658,67,33,6,22
35.53933281,126.9663239,3,1050254,2,26,34.10592479,126.1221998,17,83,10,18
34.69271086,126.6663407,4,1517159,2,35,34.22496172,126.106284,12,88,7,17
35.19424297,126.5317291,1,1718014,5,29,34.01219798,126.7684103,15,85,8,21
35.21429518,126.6022126,3,1428231,3,33,33.1767591,126.3246658,76,24,9,20
35.03852781,126.4031809,7,1646475,2,29,35.28007538,126.9614655,28,72,8,22
34.49661413,126.6476952,10,1843783,2,35,33.06459728,126.6036508,14,86,7,18
34.07280816,126.646029,10,1300436,4,34,34.93578378,126.8131914,1,99,10,17
35.68656579,126.3435968,10,1198640,4,21,33.68846254,126.9294115,18,82,9,16
34.28737443,126.873397,8,1501101,5,32,33.73361589,126.8946123,38,62,8,20
34.84242713,126.6391921,10,1120608,3,29,33.84264538,126.834231,14,86,8,17
34.38130043,126.8701975,5,1818206,5,25,34.34753058,126.323834,60,40,8,21
33.66280916,126.7681488,1,1513240,4,25,33.0440028,126.6443782,98,2,7,20
33.67726983,126.9289925,7,1835567,5,33,35.38936162,126.2876361,53,47,7,16
34.06758637,126.419784,5,1767463,2,30,33.88391177,126.8738979,59,41,10,22
33.64863226,126.8393865,9,1905466,4,26,35.30968591,126.3047141,93,7,10,22
34.23594416,126.4907298,7,1712906,5,29,35.50624005,126.9358358,79,21,6,22
34.63109143,126.8955046,6,1374063,5,32,33.00043726,126.7332566,29,71,10,18
35.92006128,126.0940212,6,1520666,2,22,35.6722199,126.5773935,62,38,8,18
33.77835153,126.8828829,10,1945292,3,27,34.23842659,126.5262158,6,94,8,21
35.18942775,126.006089,8,1365596,3,32,33.98642548,126.819059,80,20,10,16
35.66659324,126.1668037,9,1150578,4,26,35.66631676,126.3258717,99,1,9,17
34.34953614,126.7007833,9,1496665,5,31,33.64477913,126.6328351,29,71,8,17
33.26917939,126.614843,9,1544632,4,28,33.01246651,126.0852407,35,65,7,16
35.18465493,126.244253,2,1391704,5,20,33.18595456,126.4919019,45,55,7,18
34.78706297,126.8210418,10,1148968,4,20,34.92842309,126.1641174,18,82,10,21
34.12663937,126.6047087,3,1441827,5,27,35.93272999,126.4878973,59,41,9,17
34.88568054,126.7782581,2,1614123,3,34,34.21191279,126.7077105,47,53,7,21
33.39549521,126.1423863,2,1496550,4,33,35.49978567,126.1932957,58,42,7,18
33.48838027,126.2699792,4,1143312,2,25,34.18302828,126.0681647,33,67,8,18
35.33826599,126.4287701,4,1549588,3,35,33.10035789,126.0796693,97,3,7,22
35.56105348,126.8003171,9,1730365,5,28,35.39668152,126.9731963,26,74,7,20
33.30876245,126.4233626,3,1269941,2,30,35.53689429,126.5885338,55,45,9,19
35.4268314,126.8545911,2,1825298,2,24,34.98936783,126.7677517,43,57,10,20
34.16477798,126.5574411,10,1871125,5,28,33.24525695,126.9316073,47,53,6,21
33.062531,126.344196,5,1590892,2,30,33.1436828,126.1158847,18,82,9,20
35.15486076,126.5164973,1,1638677,3,22,34.1673631,126.0289241,30,70,7,20
33.08715854,126.9847619,3,1084618,4,31,33.67141052,126.6060279,44,56,9,19
33.15032609,126.1546029,9,1476650,4,25,35.53879569,126.7219409,33,67,6,16
33.73228368,126.8411333,4,1262554,5,21,34.88399489,126.809786,62,38,9,20
35.11600962,126.2483659,1,1513533,4,22,35.70252336,126.0096858,31,69,8,16
35.08019365,126.5027987,10,1397848,2,22,33.51888232,126.2951976,42,58,6,18
34.52683012,126.7595012,9,1691662,3,20,35.11618911,126.2659213,83,17,6,21
34.77157596,126.6211405,8,1947568,2,23,33.82894902,126.8906636,10,90,9,20
33.97871842,126.7889084,8,1538488,5,25,35.46055105,126.3141412,32,68,9,21
33.12330461,126.547809,2,1099749,2,35,33.95840976,126.5282991,79,21,8,19
34.69985461,126.002234,5,1827048,4,24,33.73947169,126.1892954,92,8,10,21
35.46320755,126.3855691,5,1561841,4,24,34.25409439,126.1824546,25,75,9,17
33.89226777,126.7762573,10,1823310,2,29,34.54257962,126.1611184,60,40,8,21
35.83383609,126.8779604,3,1989375,3,22,33.55737386,126.189531,84,16,10,21
35.57171188,126.0006416,6,1038087,2,20,33.80231289,126.2920535,95,5,7,16
35.39321473,126.4210545,9,1027936,5,32,34.28427561,126.7402297,29,71,9,20
34.60582873,126.8675451,6,1594589,4,23,34.6863825,126.8063296,74,26,8,18
33.451474,126.8635829,10,1410869,5,29,35.6560927,126.592617,51,49,9,17
33.07540695,126.3327277,8,1486718,2,27,33.91478201,126.7690687,38,62,9,18
33.50604267,126.5480553,2,1391927,2,27,34.11888246,126.5408264,58,42,8,22
34.72589896,126.9459903,2,1512881,2,22,34.08802304,126.3995979,89,11,7,16
34.56109025,126.2578021,1,1161353,5,24,33.97850336,126.8119579,21,79,8,22
33.55882336,126.9203081,9,1285737,4,31,35.83564497,126.481848,42,58,8,21
35.35190421,126.3038581,9,1858173,4,31,33.64480687,126.2486825,40,60,8,16
33.75637292,126.9190721,1,1403656,2,29,33.42210833,126.306929,90,10,9,20
33.56093012,126.0691467,6,1176541,2,34,33.82139483,126.1982098,60,40,9,18
35.29037144,126.6807424,1,1792341,3,28,33.0408847,126.6649259,67,33,10,19
35.98409107,126.7061193,9,1801613,4,34,33.27886452,126.7724712,3,97,7,19
35.19729458,126.8448389,3,1368010,5,27,34.70218447,126.2797683,40,60,7,16
33.45322709,126.964798,6,1808241,4,21,33.30566098,126.2920496,44,56,8,17
33.14575906,126.1469501,8,1596384,3,20,35.02006374,126.2396885,25,75,9,16
34.01466152,126.7879481,7,1416692,2,30,34.86969765,126.2368033,23,77,6,19
34.20691286,126.1646339,6,1414089,3,29,35.96891693,126.546056,52,48,10,20
33.54922213,126.5843932,10,1382700,4,21,34.80625242,126.0873718,47,53,6,22
34.0903589,126.8685664,7,1966947,4,20,34.72415175,126.6256503,23,77,6,18
33.60973163,126.1675815,3,1680094,4,22,34.84019992,126.8440833,19,81,10,18
33.27484045,126.996183,3,1014873,2,32,35.54764389,126.5634046,53,47,9,20
34.60125316,126.2786855,10,1263266,2,23,33.20650596,126.7059424,96,4,6,20
33.26326741,126.3256623,3,1707579,5,34,33.62146101,126.6059595,56,44,10,19
33.48681496,126.9368346,5,1708563,2,29,34.25177494,126.0443004,99,1,9,18
34.37141974,126.9586986,3,1810367,5,22,34.17749847,126.528098,59,41,10,20
35.80669304,126.97318,4,1911635,3,27,35.76152144,126.4314878,53,47,8,20
34.12107932,126.6428393,6,1528155,4,34,33.87149439,126.3554798,60,40,7,20
34.06904811,126.7671937,7,1276621,4,31,34.25509727,126.9720956,94,6,8,16
33.29136384,126.8852354,1,1960758,2,34,34.57337586,126.8685282,13,87,8,21
35.66858868,126.5384647,7,1539490,2,21,35.85409098,126.4639526,25,75,10,21
34.86267788,126.7925983,5,1952364,3,27,34.27255427,126.610616,31,69,8,18
35.57333813,126.6134422,6,1107881,4,28,35.75668802,126.9722553,73,27,6,22
35.83797083,126.8595362,1,1978924,4,23,34.59043622,126.1540722,35,65,10,18
34.93044841,126.2823332,6,1906551,2,22,35.56394601,126.9730804,11,89,7,20
33.77663494,126.2218549,2,1261551,5,26,34.26193935,126.9950674,37,63,10,22
35.8456318,126.2595732,6,1491502,2,28,35.54248884,126.5218003,90,10,8,16
35.18069837,126.0795097,2,1066710,2,22,35.91917667,126.4494105,80,20,8,16
34.81397679,126.7262842,5,1688224,3,21,33.82868092,126.2710801,73,27,10,21
35.40083445,126.0476214,2,1746632,4,28,35.27285169,126.0060718,48,52,7,17
34.35486451,126.6284584,5,1847409,2,28,34.34046859,126.6850247,8,92,9,22
35.59227997,126.2608022,7,1496312,2,30,34.79225552,126.0677197,28,72,10,19
34.63156698,126.3779081,10,1060185,2,22,34.32681494,126.9025232,13,87,6,17
35.73919336,126.4896062,4,1913246,5,30,35.53300423,126.0688723,85,15,6,18
33.84634181,126.9224772,2,1033969,3,20,34.06159273,126.2816585,55,45,8,19
35.3470006,126.2573589,10,1489096,2,21,34.98336065,126.7289878,19,81,7,19
33.73196973,126.2876253,4,1851652,5,24,34.16200944,126.4965754,60,40,8,21
34.09551128,126.010766,3,1548380,5,30,34.9038835,126.4285898,90,10,9,19
33.45975632,126.3804334,1,1335641,5,25,34.66148949,126.590063,96,4,6,19
34.55711684,126.3961931,5,1227336,4,34,33.66281706,126.3704496,80,20,6,18
33.48932262,126.1141664,4,1908424,3,26,33.12918192,126.2880159,32,68,8,22
33.19520343,126.8937961,5,1890073,5,25,35.26415119,126.5434839,20,80,9,17
34.73934333,126.7183159,8,1314191,5,28,33.32452424,126.3770225,90,10,8,21
35.5577226,126.9962132,1,1613203,3,26,33.97546754,126.4472246,48,52,10,17
33.9511816,126.9900178,8,1458834,3,24,34.86605392,126.6192125,64,36,10,20
35.47034902,126.6126994,1,1247542,4,24,34.8899354,126.6977503,99,1,7,18
34.15865014,126.236012,3,1949468,4,24,35.52072604,126.8730419,54,46,8,16
35.5081248,126.6639127,10,1205988,5,24,34.95626244,126.3870871,59,41,8,16
33.59351391,126.5264706,9,1672906,5,24,33.12888859,126.6455889,62,38,10,16
35.20880922,126.1874314,2,1698760,3,20,35.43273231,126.4924031,64,36,10,20
34.41970432,126.9181126,3,1020459,5,32,34.08632932,126.7979336,88,12,6,19
33.40558433,126.8575308,9,1292023,3,33,34.87684406,126.9464632,64,36,7,21
34.86367356,126.0295387,6,1608446,4,28,35.49545201,126.780613,44,56,7,19
34.52438825,126.5940338,3,1949205,5,28,34.2780305,126.6329144,39,61,10,16
33.70602693,126.3030292,5,1680917,5,31,33.43627961,126.8401505,89,11,7,21
33.13034762,126.0003923,3,1227071,2,32,34.83375049,126.1283472,90,10,9,21
34.83183742,126.4260404,4,1785839,4,33,35.14870796,126.3005094,70,30,10,21
34.53306713,126.160275,6,1872006,5,34,34.27417199,126.64119,82,18,7,16
33.60882304,126.5012781,10,1433697,4,21,33.84190947,126.5800262,4,96,6,20
35.83875117,126.2670905,2,1491859,2,29,34.396834,126.7786456,21,79,6,22
33.96602477,126.6796124,2,1255931,4,22,35.27085205,126.9664083,17,83,7,20
33.93780041,126.2163562,3,1735044,2,20,34.09153702,126.4624853,52,48,6,18
33.33375664,126.3276375,3,1872123,4,35,35.82785242,126.3635365,2,98,6,18
35.55120083,126.8750288,2,1263344,5,26,34.38519059,126.352332,1,99,9,17
35.40420926,126.4488876,3,1957532,3,21,35.86101946,126.2267962,15,85,8,21
33.01148169,126.2513388,7,1368440,2,24,34.81463177,126.6564422,88,12,7,17
35.6463215,126.534392,9,1341115,2,33,34.05867665,126.5041101,56,44,6,18
35.2449474,126.8689903,10,1531939,2,31,35.73749462,126.619959,84,16,10,20
34.74470752,126.8303258,8,1982278,5,31,33.32355471,126.9974291,20,80,8,16
33.8637865,126.8872531,7,1957761,5,23,33.67086753,126.3600229,99,1,8,17
33.72789804,126.5298324,10,1731413,2,34,33.55165469,126.8643358,71,29,7,20
35.60629229,126.4002415,6,1817938,3,34,35.14768144,126.4956078,4,96,10,16
34.50502292,126.3038074,2,1664110,3,22,33.73024447,126.8158698,74,26,6,19
35.13508868,126.7359281,6,1236662,3,21,34.32582522,126.9416018,50,50,7,20
33.64960054,126.7885035,9,1753298,3,33,33.88232341,126.1742612,37,63,7,18
33.90611779,126.9131803,2,1129770,2,25,34.83951159,126.2817908,6,94,9,17
35.83120009,126.0265109,2,1746573,3,28,34.51717746,126.7594865,85,15,8,21
34.74150599,126.262214,1,1785032,4,34,34.39580292,126.3751834,42,58,7,17
35.89707186,126.8081506,10,1935571,5,22,34.79151733,126.1068317,74,26,10,19
34.26134777,126.9441373,7,1675622,5,25,34.97002191,126.950804,47,53,6,18
33.88220045,126.4856377,8,1825007,4,30,35.13024462,126.1759224,25,75,10,21
33.78477682,126.2136153,4,1935488,5,22,33.16953062,126.1370581,81,19,6,21
35.27099517,126.9057237,1,1843078,4,26,33.66025491,126.5322177,39,61,8,20
35.45324601,126.1103921,6,1897434,5,25,33.68342149,126.8322839,69,31,9,21
33.88066099,126.1392913,3,1747097,2,34,35.35087432,126.4818904,11,89,10,21
33.92030116,126.8432301,6,1760786,4,28,33.77023515,126.3570243,79,21,8,18
33.34183727,126.254369,1,1227873,2,31,35.62176448,126.6673497,35,65,7,16
33.8359729,126.5572533,2,1510860,5,33,35.94700566,126.2638437,84,16,6,17
33.09409591,126.9388177,5,1671766,5,32,33.25743421,126.9380527,13,87,6,17
35.7861159,126.4896508,3,1369178,4,23,34.44765356,126.8031904,37,63,10,20
35.66070904,126.7379252,7,1805236,2,28,33.23850817,126.374735,9,91,7,19
34.17922038,126.8599884,10,1883912,3,21,35.26746243,126.5318879,61,39,9,21
35.76061861,126.8631652,7,1435483,4,29,35.68711761,126.2018662,18,82,8,21
35.07454507,126.7800461,8,1497538,3,31,33.5936816,126.7203417,61,39,8,20
34.17397737,126.9839791,1,1126501,4,20,33.25781492,126.2597359,5,95,6,18
35.24824512,126.1657485,9,1356221,2,32,33.50801053,126.0128469,96,4,8,21
33.02748192,126.2901673,8,1956474,3,27,33.49300836,126.1310683,56,44,8,21
35.05352397,126.3724296,3,1088151,4,27,33.75267639,126.1887452,31,69,9,20
33.56504933,126.7014628,1,1011500,3,32,33.36157604,126.2524265,33,67,10,22
35.74885974,126.4779597,7,1236495,2,23,34.49209026,126.1844333,90,10,6,20
35.51245524,126.5638632,3,1298274,5,30,34.7450855,126.3022519,100,0,10,20
33.68053537,126.82719,1,1768047,5,27,33.5064895,126.6971299,27,73,7,16
34.94433656,126.4311156,5,1523684,5,26,33.8798381,126.5853341,59,41,6,18
34.66958785,126.4132229,9,1452506,3,32,35.1703426,126.1522578,25,75,6,19
33.36086751,126.2803314,3,1996006,3,32,35.49507075,126.8420798,45,55,7,17
33.26192364,126.4766556,6,1388330,5,35,35.65444152,126.5483173,20,80,8,21
33.81927719,126.9216235,7,1215710,3,20,34.31444862,126.3195855,99,1,9,17
35.18489552,126.370124,9,1369532,5,27,35.18850133,126.468821,35,65,8,16
33.88462199,126.1179813,1,1597715,2,29,35.34678464,126.2381591,87,13,9,22
34.22417331,126.4025198,10,1304500,3,22,33.79350864,126.8510682,55,45,9,16
35.18053012,126.7339728,5,1690602,5,24,34.5521266,126.7436781,33,67,9,16
35.41520817,126.8502754,3,1098827,4,28,35.76829538,126.4195012,32,68,6,20
34.49792727,126.682474,2,1478413,5,20,33.17997173,126.8169977,67,33,6,22
35.05747103,126.0069812,4,1745227,2,30,33.92049969,126.6848267,9,91,6,17
33.56855128,126.6003801,7,1866840,2,35,34.03626943,126.3827046,17,83,7,21
33.81477077,126.1472034,1,1094946,4,23,34.58737056,126.849673,93,7,9,19
33.35640588,126.3419961,6,1570637,2,30,35.63972159,126.8958125,89,11,8,22
34.74348522,126.0411873,9,1217535,4,27,34.28486678,126.4641243,27,73,10,22
33.39469087,126.17259,5,1037021,5,30,35.14088175,126.3580897,33,67,9,21
34.48406504,126.6413814,6,1907467,4,25,33.14222648,126.3511496,43,57,10,18
33.92248239,126.7705256,9,1475120,4,35,35.74430208,126.2520149,19,81,6,18
33.06259783,126.5722565,2,1904912,2,27,35.43160933,126.543922,50,50,7,18
35.33010593,126.051404,7,1936548,5,22,35.2373267,126.7973557,26,74,7,17
35.94601279,126.3411737,7,1414108,4,22,35.98613713,126.8716392,52,48,8,16
34.99996849,126.5580195,6,1349137,5,26,35.9696113,126.311411,57,43,7,22
33.09871862,126.2466462,3,1191112,3,23,33.64944752,126.876252,88,12,7,19
33.3341112,126.1526588,9,1411388,5,31,33.07711804,126.196029,14,86,9,22
33.85795335,126.6776135,4,1165041,5,30,35.0602636,126.9074256,33,67,6,17
35.4269427,126.3672949,9,1593480,3,31,34.70050334,126.8444639,54,46,8,19
34.8170335,126.9495164,9,1185060,3,24,34.95588757,126.5952985,64,36,10,22
35.24589416,126.1757807,5,1298838,5,23,35.42641364,126.2788666,97,3,6,20
34.69252101,126.2302327,2,1020900,3,32,35.4448869,126.2886778,76,24,9,21
33.77195927,126.9583795,2,1314634,3,26,35.90680663,126.32453,9,91,7,22
35.31127692,126.0895038,10,1044510,4,35,33.42390655,126.4453875,2,98,7,17
33.41364744,126.7782568,7,1674879,2,21,35.00397791,126.1661873,83,17,10,21
33.08573024,126.7331735,2,1782007,2,21,33.70496013,126.6176546,74,26,6,19
35.91008442,126.9222586,2,1893473,4,25,34.70196955,126.4244537,19,81,7,17
34.33833308,126.6997402,2,1023621,4,28,33.04359095,126.9489163,69,31,8,19
35.68511556,126.5785539,6,1368953,2,20,33.70002472,126.0293231,84,16,8,18
33.06441091,126.5519974,9,1120394,4,29,34.66484853,126.3213278,63,37,7,17
33.91254063,126.0728908,3,1234204,3,30,35.53368389,126.8285684,59,41,6,16
33.67214259,126.3956714,5,1340329,3,26,33.58790802,126.2117511,66,34,10,22
35.31027691,126.0726659,8,1313759,3,26,34.61217039,126.2003218,9,91,8,17
35.9344732,126.7770836,9,1886762,4,34,35.9945795,126.7448326,88,12,6,19
33.69060867,126.7828149,5,1431683,5,21,34.87263418,126.1176325,57,43,9,22
34.35909082,126.9488104,7,1413714,2,33,33.87337647,126.1812104,70,30,10,17
33.27913724,126.9516139,3,1572772,2,32,33.38047525,126.3302433,35,65,10,20
33.13950352,126.4551474,3,1768453,3,28,34.2664285,126.2883546,57,43,7,16
35.58302293,126.5513964,3,1230547,2,31,34.61408999,126.9912735,13,87,9,16
35.6832805,126.1825097,9,1729298,3,27,35.9053376,126.345356,55,45,8,16
34.92443256,126.659491,4,1803466,2,29,33.34270055,126.9227861,1,99,8,18
34.34481916,126.878132,1,1970009,2,22,33.48857378,126.7607099,41,59,8,18
34.33901602,126.5670433,8,1169374,2,26,33.25288096,126.453605,29,71,6,19
35.05757243,126.281935,3,1247301,3,33,35.01950293,126.1163022,8,92,10,18
34.92146967,126.4886743,1,1703490,2,34,34.24128187,126.4829552,43,57,6,17
34.24320399,126.8593149,6,1651657,2,35,33.06306814,126.5289774,28,72,10,16
33.34085061,126.1635044,10,1188509,5,29,33.11005701,126.986285,35,65,6,19
33.03246042,126.8521315,2,1437371,3,28,35.94336378,126.4939763,14,86,7,22
33.82333072,126.6551395,7,1991036,5,25,35.99584171,126.7885224,93,7,7,18
33.7079435,126.1341857,1,1397670,3,28,35.91726562,126.398586,10,90,9,18
35.92337202,126.1074889,4,1360446,4,26,33.08471272,126.8440421,6,94,6,16
35.86760571,126.3333487,8,1184485,5,35,35.87381342,126.7807502,22,78,8,21
33.06962025,126.8822926,7,1205576,2,26,33.05379768,126.745671,41,59,7,18
35.68859837,126.7749484,8,1100811,4,28,33.79570084,126.8885182,17,83,6,22
33.34510175,126.4515669,8,1611762,5,27,33.25303384,126.3974994,45,55,9,17
33.66638581,126.8288702,8,1313510,3,21,33.98181346,126.8005115,80,20,6,18
34.77383378,126.6640245,5,1439878,2,30,33.65565121,126.5006238,93,7,10,22
33.50276799,126.5857085,5,1721935,2,33,34.64766468,126.0006652,62,38,10,16
34.5730003,126.4919753,5,1953396,2,28,34.63487933,126.2358197,16,84,9,19
34.10705385,126.7169993,7,1174071,3,24,35.94307984,126.1929233,72,28,7,20
33.11830756,126.1057342,3,1095257,2,23,33.00132384,126.0700898,20,80,6,16
34.26481002,126.1217594,8,1715797,5,22,33.47680771,126.3534372,49,51,10,16
35.23045412,126.5144654,4,1071603,3,26,33.45717311,126.3560334,43,57,9,16
35.38409355,126.7281363,7,1665177,4,24,33.59557359,126.4718581,8,92,7,16
33.75870967,126.4886353,5,1482207,3,26,33.63572525,126.8370323,49,51,9,22
35.7366158,126.5961138,1,1452184,5,29,35.37852917,126.2423196,58,42,6,18
34.03745694,126.5667623,3,1741243,4,25,35.08957235,126.1205603,49,51,7,16
33.99416807,126.20691,6,1858819,4,20,35.09152777,126.6898238,54,46,9,20
33.48420472,126.2359213,5,1943376,3,31,35.77941375,126.5086229,74,26,9,21
34.25725871,126.2757812,1,1586672,3,29,35.79672742,126.1135364,85,15,7,17
35.0561495,126.3602721,3,1087722,4,20,35.79563945,126.0843943,25,75,7,20
35.4279952,126.694236,6,1197860,4,22,34.72197609,126.1442356,74,26,10,21
33.72633669,126.7978829,9,1608420,2,33,35.09174551,126.1092503,1,99,9,22
35.79897499,126.3886058,6,1549659,4,30,35.1440486,126.3931316,63,37,9,17
33.07617823,126.9670342,3,1804752,4,34,34.99535919,126.0207539,92,8,8,21
34.02995347,126.0186291,9,1088871,3,25,34.89251409,126.5133094,32,68,9,20
33.02518998,126.137031,7,1149442,4,26,34.45649227,126.1021471,81,19,10,21
33.54023604,126.8827529,3,1622549,5,33,33.46747782,126.626759,20,80,6,22
35.62877497,126.7933325,3,1841437,3,34,33.09647742,126.7663274,8,92,10,16
34.27408704,126.8339998,6,1911952,4,30,35.364261,126.9810387,2,98,8,21
34.95641878,126.7246993,8,1986456,4,24,34.9781326,126.6058052,87,13,8,22
35.21755009,126.4605668,9,1691813,2,24,35.56706446,126.4757194,48,52,7,20
34.33842911,126.7139451,2,1600910,2,29,34.59554479,126.4731964,22,78,10,16
34.7413673,126.0316639,9,1700909,5,30,35.96186364,126.5528495,6,94,10,22
35.42655509,126.9849709,3,1876517,3,22,34.26450388,126.8294001,44,56,6,17
35.90886197,126.680281,4,1166550,2,32,34.52913983,126.7102469,96,4,6,17
34.14351666,126.8317784,2,1446005,2,24,33.18213351,126.4211504,78,22,10,22
33.16097027,126.8077068,5,1564141,5,23,33.68191379,126.4647862,42,58,7,20
34.16868679,126.6357273,10,1666503,4,20,35.42436703,126.1800206,46,54,6,20
35.76441964,126.108096,9,1121174,5,27,35.77841539,126.4932672,56,44,9,19
33.33763775,126.1999453,5,1413310,2,31,35.54591752,126.1108394,16,84,6,21
35.9797439,126.4130699,1,1305399,2,32,34.51111033,126.7646703,18,82,8,18
33.05406541,126.580747,4,1407474,4,34,33.531402,126.0029223,71,29,10,20
34.37286921,126.7223481,2,1790858,5,29,34.71388351,126.6958975,76,24,9,19
35.8886201,126.514957,3,1418859,5,30,34.34938164,126.2632628,79,21,10,20
33.17494142,126.26346,4,1226288,5,33,33.30171775,126.0883606,27,73,8,16
33.17832855,126.987092,1,1511330,2,35,33.39760062,126.2238832,12,88,9,22
34.16465885,126.7955054,8,1296783,4,23,34.81886461,126.1892992,52,48,10,19
33.19227842,126.472283,7,1766628,2,20,35.88521717,126.8489732,6,94,8,20
34.36346469,126.7665842,8,1082945,5,31,34.92501462,126.9269111,32,68,9,17
35.96870631,126.7177287,7,1612883,2,21,33.02402585,126.0322266,77,23,6,19
34.38110338,126.1592995,2,1861192,5,23,35.40872676,126.9531541,38,62,8,19
35.85100366,126.7150792,4,1494443,2,27,34.78930199,126.9927371,83,17,6,19
33.01755285,126.5942075,8,1828629,2,32,33.9294767,126.8278294,68,32,9,21
34.09327645,126.4905138,4,1427016,5,35,33.34199078,126.1795708,91,9,6,22
34.95132034,126.0364066,6,1527782,4,33,34.01815266,126.0268586,72,28,10,18
35.01698685,126.5489308,9,1401763,2,31,34.40406573,126.072331,5,95,6,21
33.02403773,126.8736008,9,1205778,5,27,34.35247673,126.628517,76,24,8,16
34.64492814,126.7908567,2,1370919,2,28,34.2484446,126.6366808,58,42,10,19
34.25274578,126.7659149,8,1788122,2,33,34.2963691,126.5320183,17,83,10,17
34.93616517,126.0775606,7,1941744,5,26,33.16215935,126.4927115,74,26,8,17
35.0639434,126.9423877,8,1568117,3,32,34.05920666,126.3501067,40,60,8,21
34.49963908,126.6170613,8,1927179,3,22,33.92398902,126.4629122,13,87,7,16
33.86314851,126.1245052,2,1931991,5,28,35.86950108,126.934837,53,47,6,19
33.62665307,126.1721758,9,1810867,3,21,34.71209274,126.485812,41,59,8,16
34.64058859,126.339967,1,1677006,2,21,33.70335605,126.0874679,83,17,8,22
35.59845126,126.7771597,2,1139886,5,21,35.6492166,126.8031884,21,79,7,21
34.19088259,126.0044489,9,1440865,5,35,33.4004037,126.1420114,21,79,7,18
35.22780433,126.660426,8,1639721,4,33,34.02233114,126.6334217,21,79,7,19
34.1749698,126.9136556,1,1247525,5,25,34.77358617,126.7680298,56,44,7,20
33.86450609,126.3605243,10,1553477,2,33,34.3093223,126.2011777,60,40,9,19
